bootstrap_index,density_crossing_radius_interpolated_mpc_h,density_crossing_radius_discrete_mpc_h,crossing_detected
7787,111.48350617967546,111.92819281414471,True
7788,119.97824734432847,121.99301547856197,True
7789,115.20526785713766,116.85229034325097,True
7790,121.14729843222699,121.99301547856197,True
7791,112.60583915330912,116.85229034325097,True
7792,111.16152009308048,111.92819281414471,True
7793,114.46642343672308,116.85229034325097,True
7794,105.81786915425619,107.21159431141558,True
7795,107.33853935479087,111.92819281414471,True
7796,119.6770724155927,121.99301547856197,True
7797,119.89205360552452,121.99301547856197,True
7798,108.97195086989903,111.92819281414471,True
7799,110.97811545473425,111.92819281414471,True
7800,118.51548825501798,121.99301547856197,True
7801,118.70783806445674,121.99301547856197,True
7802,117.78026811263013,121.99301547856197,True
7803,101.60329948854736,102.6937509290598,True
7804,114.40001483854836,116.85229034325097,True
7805,115.94082635971405,116.85229034325097,True
7806,113.44254544242926,116.85229034325097,True
7807,124.88402671476372,127.3598983968242,True
7808,106.09445900511103,107.21159431141558,True
7809,125.31716989078667,127.3598983968242,True
7810,118.26841598827994,121.99301547856197,True
7811,97.82751611290793,98.36628722493359,True
7812,121.05855690123904,121.99301547856197,True
7813,124.595267500643,127.3598983968242,True
7814,118.32524595639592,121.99301547856197,True
7815,117.46190750046223,121.99301547856197,True
7816,119.09819181629071,121.99301547856197,True
7817,123.7532226807496,127.3598983968242,True
7818,119.57161973692413,121.99301547856197,True
7819,116.20234504123594,116.85229034325097,True
7820,106.84283646836428,107.21159431141558,True
7821,116.40272505829114,116.85229034325097,True
7822,112.95446617519542,116.85229034325097,True
7823,110.81619375797324,111.92819281414471,True
7824,117.72558058689626,121.99301547856197,True
7825,120.56081384781208,121.99301547856197,True
7826,111.00478598456063,111.92819281414471,True
7827,115.23281343445531,116.85229034325097,True
7828,120.10251192939283,121.99301547856197,True
7829,120.56820125204898,121.99301547856197,True
7830,117.72720141088428,121.99301547856197,True
7831,99.22688759226575,102.6937509290598,True
7832,123.71252518433961,127.3598983968242,True
7833,127.31797565454387,127.3598983968242,True
7834,111.19378670665193,111.92819281414471,True
7835,112.07532570163784,116.85229034325097,True
7836,125.20300613457044,127.3598983968242,True
7837,108.45216811909054,111.92819281414471,True
7838,111.8916071608512,111.92819281414471,True
7839,118.15990020257154,121.99301547856197,True
7840,106.49498160062787,107.21159431141558,True
7841,120.50264843627792,121.99301547856197,True
7842,103.52698234852707,107.21159431141558,True
7843,114.32839919006855,116.85229034325097,True
7844,120.88926185362472,121.99301547856197,True
7845,107.56224037607204,111.92819281414471,True
7846,111.0095255802464,111.92819281414471,True
7847,114.61922855797228,116.85229034325097,True
7848,117.0673034250765,121.99301547856197,True
7849,114.91919786997825,116.85229034325097,True
7850,112.36274696753091,116.85229034325097,True
7851,101.37540587135885,102.6937509290598,True
7852,113.3574810656272,116.85229034325097,True
7853,111.9194555563051,111.92819281414471,True
7854,119.13359377750096,121.99301547856197,True
7855,114.3757759072766,116.85229034325097,True
7856,108.99612874596055,111.92819281414471,True
7857,109.66676092942336,111.92819281414471,True
7858,120.53542414578502,121.99301547856197,True
7859,109.46777173400945,111.92819281414471,True
7860,104.1742773079321,107.21159431141558,True
7861,114.9675516109893,116.85229034325097,True
7862,107.58565998340492,111.92819281414471,True
7863,109.68099691527624,111.92819281414471,True
7864,125.15551752353731,127.3598983968242,True
7865,110.83423691122121,111.92819281414471,True
7866,105.58337864508484,107.21159431141558,True
7867,112.8813753820449,116.85229034325097,True
7868,110.81562102365666,111.92819281414471,True
7869,111.3773274989233,111.92819281414471,True
7870,108.12232793397477,111.92819281414471,True
7871,111.66605201058036,111.92819281414471,True
7872,112.37898250330251,116.85229034325097,True
7873,105.50726781993109,107.21159431141558,True
7874,110.28001968370191,111.92819281414471,True
7875,113.76814824857226,116.85229034325097,True
7876,115.34933757167437,116.85229034325097,True
7877,108.29406432769532,111.92819281414471,True
7878,109.61314914980774,111.92819281414471,True
7879,117.64770606855663,121.99301547856197,True
7880,102.07284080325455,102.6937509290598,True
7881,110.3358895035037,111.92819281414471,True
7882,124.03185020215777,127.3598983968242,True
7883,112.29453787703473,116.85229034325097,True
7884,108.91195888126917,111.92819281414471,True
7885,103.30136352307511,107.21159431141558,True
7886,114.69199874958711,116.85229034325097,True
7887,106.92229558479923,107.21159431141558,True
7888,118.50433058081005,121.99301547856197,True
7889,109.4426933293828,111.92819281414471,True
7890,120.41182965717927,121.99301547856197,True
7891,118.26051025135315,121.99301547856197,True
7892,119.1938983508495,121.99301547856197,True
7893,101.92931463646276,102.6937509290598,True
7894,109.61094761080578,111.92819281414471,True
7895,120.65779058122445,121.99301547856197,True
7896,118.03766114261664,121.99301547856197,True
7897,116.93110641710331,121.99301547856197,True
7898,123.6384998435656,127.3598983968242,True
7899,117.43033842668092,121.99301547856197,True
7900,112.5011032001791,116.85229034325097,True
7901,99.86755183493186,102.6937509290598,True
7902,116.6040999556042,116.85229034325097,True
7903,112.62474821794852,116.85229034325097,True
7904,114.1226802064159,116.85229034325097,True
7905,110.99034901619297,111.92819281414471,True
7906,113.10115202575854,116.85229034325097,True
7907,112.70703262863404,116.85229034325097,True
7908,115.51714775592836,116.85229034325097,True
7909,108.26412935401677,111.92819281414471,True
7910,109.5447905274521,111.92819281414471,True
7911,106.75146593546732,107.21159431141558,True
7912,110.02823717882967,111.92819281414471,True
7913,124.64847620578944,127.3598983968242,True
7914,113.41223704633731,116.85229034325097,True
7915,109.75743317331482,111.92819281414471,True
7916,116.12178955333314,116.85229034325097,True
7917,112.88152344564739,116.85229034325097,True
7918,119.68569667025557,121.99301547856197,True
7919,116.91948378820291,121.99301547856197,True
7920,118.42146737487356,121.99301547856197,True
7921,115.08904926326615,116.85229034325097,True
7922,114.47370560259262,116.85229034325097,True
7923,114.92438432517268,116.85229034325097,True
7924,119.64685641055607,121.99301547856197,True
7925,122.53663634223075,127.3598983968242,True
7926,116.34759112442485,116.85229034325097,True
7927,124.77298642090476,127.3598983968242,True
7928,126.16395975541751,127.3598983968242,True
7929,107.46367141038964,111.92819281414471,True
7930,112.05598643238339,116.85229034325097,True
7931,118.76204751824368,121.99301547856197,True
7932,123.58501191114709,127.3598983968242,True
7933,116.16325923851008,116.85229034325097,True
7934,116.13503382225741,116.85229034325097,True
7935,108.85948134320817,111.92819281414471,True
7936,107.52633638558572,111.92819281414471,True
7937,114.60298136415611,116.85229034325097,True
7938,107.51191894631609,111.92819281414471,True
7939,120.36219813146214,121.99301547856197,True
7940,116.90089261282837,121.99301547856197,True
7941,121.34257446425549,121.99301547856197,True
7942,123.33137472782568,127.3598983968242,True
7943,107.76699153621556,111.92819281414471,True
7944,119.79157169802869,121.99301547856197,True
7945,114.42386798385613,116.85229034325097,True
7946,118.27836472034731,121.99301547856197,True
7947,107.2484704457741,111.92819281414471,True
7948,120.98180063494138,121.99301547856197,True
7949,111.12674655218055,111.92819281414471,True
7950,116.32275993176951,116.85229034325097,True
7951,110.54860898480551,111.92819281414471,True
7952,104.08996810747549,107.21159431141558,True
7953,120.08990411006798,121.99301547856197,True
7954,112.19203525411186,116.85229034325097,True
7955,126.95924863522079,127.3598983968242,True
7956,125.18450337994551,127.3598983968242,True
7957,117.93441243323892,121.99301547856197,True
7958,109.0705139225299,111.92819281414471,True
7959,119.40586999170448,121.99301547856197,True
7960,106.71989616349988,107.21159431141558,True
7961,115.15237807234413,116.85229034325097,True
7962,116.80254347690847,116.85229034325097,True
7963,117.99187044058914,121.99301547856197,True
7964,100.11796666652857,102.6937509290598,True
7965,119.29509809831224,121.99301547856197,True
7966,117.4174459930673,121.99301547856197,True
7967,120.0201200618794,121.99301547856197,True
7968,117.95792278643462,121.99301547856197,True
7969,118.63543921770196,121.99301547856197,True
7970,113.94632836361862,116.85229034325097,True
7971,112.60473180038295,116.85229034325097,True
7972,117.76895338335467,121.99301547856197,True
7973,117.58272025671745,121.99301547856197,True
7974,111.6950684062605,111.92819281414471,True
7975,109.660054288345,111.92819281414471,True
7976,117.81641925115578,121.99301547856197,True
7977,121.45302330325165,121.99301547856197,True
7978,118.75366017895989,121.99301547856197,True
7979,105.66943275055588,107.21159431141558,True
7980,121.62247594668047,121.99301547856197,True
7981,120.06215224922987,121.99301547856197,True
7982,111.4332314759033,111.92819281414471,True
7983,120.3302906143868,121.99301547856197,True
7984,104.11548091279963,107.21159431141558,True
7985,122.03606872441183,127.3598983968242,True
7986,120.83022913682515,121.99301547856197,True
7987,117.24180282796765,121.99301547856197,True
7988,115.86848953196716,116.85229034325097,True
7989,107.1908655881596,107.21159431141558,True
7990,110.6286547295223,111.92819281414471,True
7991,117.89936375292129,121.99301547856197,True
7992,115.63640451750803,116.85229034325097,True
7993,118.57338947267647,121.99301547856197,True
7994,100.02599530136364,102.6937509290598,True
7995,124.71150475765741,127.3598983968242,True
7996,115.2140846260913,116.85229034325097,True
7997,112.67471336106725,116.85229034325097,True
7998,118.1807730599801,121.99301547856197,True
7999,112.61848940928483,116.85229034325097,True
8000,116.64804546163677,116.85229034325097,True
8001,112.36601498969814,116.85229034325097,True
8002,118.14852007972372,121.99301547856197,True
8003,104.72379562463873,107.21159431141558,True
8004,119.52252218317122,121.99301547856197,True
8005,113.948980788479,116.85229034325097,True
8006,119.3709231943448,121.99301547856197,True
8007,109.95096925115094,111.92819281414471,True
8008,125.46508914984014,127.3598983968242,True
8009,114.6324035884943,116.85229034325097,True
8010,110.27887420338786,111.92819281414471,True
8011,102.24676258658822,102.6937509290598,True
8012,107.03156975997976,107.21159431141558,True
8013,111.99714687779435,116.85229034325097,True
8014,114.67537556225503,116.85229034325097,True
8015,107.13516324304022,107.21159431141558,True
8016,103.53613946165534,107.21159431141558,True
8017,116.51423904396083,116.85229034325097,True
8018,116.65124428391198,116.85229034325097,True
8019,115.18526638309216,116.85229034325097,True
8020,126.35391540061609,127.3598983968242,True
8021,107.99837540405186,111.92819281414471,True
8022,108.46550875348352,111.92819281414471,True
8023,114.34754534641984,116.85229034325097,True
8024,111.94533202869279,116.85229034325097,True
8025,110.65643977344129,111.92819281414471,True
8026,106.93861383668028,107.21159431141558,True
8027,100.71096821428755,102.6937509290598,True
8028,115.80096445636622,116.85229034325097,True
8029,126.07539532118221,127.3598983968242,True
8030,107.66856404529054,111.92819281414471,True
8031,119.70718119379461,121.99301547856197,True
8032,102.51641662124025,102.6937509290598,True
8033,109.35993228475,111.92819281414471,True
8034,113.74514757646286,116.85229034325097,True
8035,107.71847299988241,111.92819281414471,True
8036,120.99001274690151,121.99301547856197,True
8037,108.23247177945997,111.92819281414471,True
8038,106.74722828406802,107.21159431141558,True
8039,113.97007905074369,116.85229034325097,True
8040,101.67815040147039,102.6937509290598,True
8041,106.91717105210802,107.21159431141558,True
8042,118.41843411647885,121.99301547856197,True
8043,114.39488859537421,116.85229034325097,True
8044,115.445138028109,116.85229034325097,True
8045,110.57496680231888,111.92819281414471,True
8046,107.21219095480409,111.92819281414471,True
8047,117.48866907652047,121.99301547856197,True
8048,119.23239051521028,121.99301547856197,True
8049,109.54717056003177,111.92819281414471,True
8050,111.55332696846422,111.92819281414471,True
8051,103.33069317988262,107.21159431141558,True
8052,114.57361414656009,116.85229034325097,True
8053,123.15245037380505,127.3598983968242,True
8054,117.00858664482348,121.99301547856197,True
8055,111.08312130223234,111.92819281414471,True
8056,123.89401481754103,127.3598983968242,True
8057,106.95496823395302,107.21159431141558,True
8058,119.48706482126674,121.99301547856197,True
8059,116.5276097564372,116.85229034325097,True
8060,116.41900886972041,116.85229034325097,True
8061,111.96970024158274,116.85229034325097,True
8062,117.15417455152713,121.99301547856197,True
8063,119.8082935043434,121.99301547856197,True
8064,124.1473124565494,127.3598983968242,True
8065,105.01609017164134,107.21159431141558,True
8066,111.94302963875752,116.85229034325097,True
8067,110.55020342066621,111.92819281414471,True
8068,111.9221054690936,111.92819281414471,True
8069,112.60615257207229,116.85229034325097,True
8070,107.55634896954936,111.92819281414471,True
8071,114.42131998776568,116.85229034325097,True
8072,117.57784863495898,121.99301547856197,True
8073,115.2966455461868,116.85229034325097,True
8074,116.83686803415632,116.85229034325097,True
8075,114.3124515236582,116.85229034325097,True
8076,108.3164343500428,111.92819281414471,True
8077,112.7037353349902,116.85229034325097,True
8078,117.89970215957149,121.99301547856197,True
8079,109.38678777591159,111.92819281414471,True
8080,119.11944966358661,121.99301547856197,True
8081,93.94148086916854,94.22118069386914,True
8082,109.72233588314323,111.92819281414471,True
8083,112.11389890753428,116.85229034325097,True
8084,106.72889996606625,107.21159431141558,True
8085,104.55096126655806,107.21159431141558,True
8086,121.20594252189962,121.99301547856197,True
8087,118.50583519827616,121.99301547856197,True
8088,107.33362784441925,111.92819281414471,True
8089,117.64677020863134,121.99301547856197,True
8090,106.57757833918842,107.21159431141558,True
8091,104.62969271079638,107.21159431141558,True
8092,107.51622026555305,111.92819281414471,True
8093,117.17746393550989,121.99301547856197,True
8094,113.50698842247598,116.85229034325097,True
8095,116.11754440394104,116.85229034325097,True
8096,115.42819795733215,116.85229034325097,True
8097,100.25051261209231,102.6937509290598,True
8098,113.99328990696617,116.85229034325097,True
8099,104.96970220004876,107.21159431141558,True
8100,120.88463333230828,121.99301547856197,True
8101,116.96483414265533,121.99301547856197,True
8102,99.98823060343065,102.6937509290598,True
8103,100.29717259642736,102.6937509290598,True
8104,121.84614312299719,121.99301547856197,True
8105,118.40029742736895,121.99301547856197,True
8106,117.1804176996802,121.99301547856197,True
8107,112.97248927537674,116.85229034325097,True
8108,116.36901155733078,116.85229034325097,True
8109,113.82299530592023,116.85229034325097,True
8110,113.99932566215641,116.85229034325097,True
8111,120.31027862650747,121.99301547856197,True
8112,110.28942488993987,111.92819281414471,True
8113,116.4971243701957,116.85229034325097,True
8114,113.68985427492157,116.85229034325097,True
8115,117.43413788998583,121.99301547856197,True
8116,126.32095219383905,127.3598983968242,True
8117,116.98651033912502,121.99301547856197,True
8118,119.80643019216419,121.99301547856197,True
8119,106.52487082766727,107.21159431141558,True
8120,117.39072570161605,121.99301547856197,True
8121,119.90167067085602,121.99301547856197,True
8122,115.39751740015096,116.85229034325097,True
8123,103.01139624846348,107.21159431141558,True
8124,114.344165080729,116.85229034325097,True
8125,109.53510165533223,111.92819281414471,True
8126,124.82748303118409,127.3598983968242,True
8127,109.34314934523047,111.92819281414471,True
8128,104.15787184492689,107.21159431141558,True
8129,113.7738560689698,116.85229034325097,True
8130,104.58873809334308,107.21159431141558,True
8131,120.15425027129702,121.99301547856197,True
8132,114.5126942837055,116.85229034325097,True
8133,116.28318802052438,116.85229034325097,True
8134,115.78180220885758,116.85229034325097,True
8135,113.2845106159825,116.85229034325097,True
8136,120.73761961407308,121.99301547856197,True
8137,114.32556841410533,116.85229034325097,True
8138,111.52657007025262,111.92819281414471,True
8139,119.92655640838781,121.99301547856197,True
8140,121.76081568730743,121.99301547856197,True
8141,113.92809181829263,116.85229034325097,True
8142,114.86344109552749,116.85229034325097,True
8143,108.0358525454084,111.92819281414471,True
8144,112.49024533382853,116.85229034325097,True
8145,120.20162075697155,121.99301547856197,True
8146,112.9759800927693,116.85229034325097,True
8147,114.36128992544278,116.85229034325097,True
8148,108.80767801234657,111.92819281414471,True
8149,113.80180665332406,116.85229034325097,True
8150,119.93020256410175,121.99301547856197,True
8151,103.72578939767375,107.21159431141558,True
8152,111.18950405815438,111.92819281414471,True
8153,114.87076787175693,116.85229034325097,True
8154,116.78790870600648,116.85229034325097,True
8155,109.32007345770971,111.92819281414471,True
8156,117.72131232654019,121.99301547856197,True
8157,101.990869352854,102.6937509290598,True
8158,112.09732038770053,116.85229034325097,True
8159,105.59990422093529,107.21159431141558,True
8160,124.70936578504288,127.3598983968242,True
8161,110.64567801919725,111.92819281414471,True
8162,115.07121764264657,116.85229034325097,True
8163,115.33775084604964,116.85229034325097,True
8164,123.07167932339591,127.3598983968242,True
8165,107.52523803432184,111.92819281414471,True
8166,112.78396458680623,116.85229034325097,True
8167,120.36042968807038,121.99301547856197,True
8168,111.91519637139842,111.92819281414471,True
8169,114.68622729361333,116.85229034325097,True
8170,101.97635921823874,102.6937509290598,True
8171,113.18550867363585,116.85229034325097,True
8172,116.31936444230666,116.85229034325097,True
8173,118.03809215091466,121.99301547856197,True
8174,114.47146062691125,116.85229034325097,True
8175,120.65400073714984,121.99301547856197,True
8176,106.16284611773527,107.21159431141558,True
8177,105.37360455973564,107.21159431141558,True
8178,121.18687203186289,121.99301547856197,True
8179,104.65710209154378,107.21159431141558,True
8180,109.46013166224024,111.92819281414471,True
8181,103.02873317199594,107.21159431141558,True
8182,117.76155567411534,121.99301547856197,True
8183,116.65033043525513,116.85229034325097,True
8184,110.65386690936079,111.92819281414471,True
8185,115.68310544345266,116.85229034325097,True
8186,111.82295985986859,111.92819281414471,True
8187,124.97859636186196,127.3598983968242,True
8188,101.87329869866136,102.6937509290598,True
8189,100.54740388770124,102.6937509290598,True
8190,123.11926692132585,127.3598983968242,True
8191,111.72124636610705,111.92819281414471,True
8192,110.09356329953681,111.92819281414471,True
8193,104.734334630047,107.21159431141558,True
8194,110.49441327673068,111.92819281414471,True
8195,121.25825812248293,121.99301547856197,True
8196,123.65683221414392,127.3598983968242,True
8197,115.94210487163535,116.85229034325097,True
8198,106.52101481219742,107.21159431141558,True
8199,122.83358664786141,127.3598983968242,True
8200,113.9453037251911,116.85229034325097,True
8201,120.35005964244051,121.99301547856197,True
8202,109.73068697781868,111.92819281414471,True
8203,109.52913980214379,111.92819281414471,True
8204,114.13242950344798,116.85229034325097,True
8205,103.95547248017287,107.21159431141558,True
8206,118.11747894607534,121.99301547856197,True
8207,104.68536862876925,107.21159431141558,True
8208,111.31174828729515,111.92819281414471,True
8209,114.73380150449412,116.85229034325097,True
8210,121.78392183999873,121.99301547856197,True
8211,107.9247433271279,111.92819281414471,True
8212,122.24188345819447,127.3598983968242,True
8213,107.76431036157226,111.92819281414471,True
8214,107.99088025103208,111.92819281414471,True
8215,119.36378425200071,121.99301547856197,True
8216,101.99587960262613,102.6937509290598,True
8217,118.39773634333798,121.99301547856197,True
8218,105.60008121830445,107.21159431141558,True
8219,114.93701734216847,116.85229034325097,True
8220,116.42079895340851,116.85229034325097,True
8221,118.51689394387101,121.99301547856197,True
8222,119.71535913808277,121.99301547856197,True
8223,114.82946249736345,116.85229034325097,True
8224,106.78506224437855,107.21159431141558,True
8225,120.42812622946182,121.99301547856197,True
8226,117.14394685331924,121.99301547856197,True
8227,108.62824965633699,111.92819281414471,True
8228,103.89480820127486,107.21159431141558,True
8229,112.53853820427466,116.85229034325097,True
8230,108.83366009951169,111.92819281414471,True
8231,119.18039981163675,121.99301547856197,True
8232,120.87304061984314,121.99301547856197,True
8233,116.87260988795245,121.99301547856197,True
8234,108.5437417552,111.92819281414471,True
8235,109.86048120853114,111.92819281414471,True
8236,107.22792065562784,111.92819281414471,True
8237,99.58181169595194,102.6937509290598,True
8238,109.40302731025639,111.92819281414471,True
8239,118.39514725944181,121.99301547856197,True
8240,109.72109030943518,111.92819281414471,True
8241,109.25995534231404,111.92819281414471,True
8242,117.04839685865234,121.99301547856197,True
8243,104.9578941996417,107.21159431141558,True
8244,103.91715352361135,107.21159431141558,True
8245,124.20781405182215,127.3598983968242,True
8246,114.82164931906651,116.85229034325097,True
8247,115.58176238140558,116.85229034325097,True
8248,116.64844378390346,116.85229034325097,True
8249,113.28444178285936,116.85229034325097,True
8250,107.46725340638054,111.92819281414471,True
8251,113.49642218650787,116.85229034325097,True
8252,119.26215733691389,121.99301547856197,True
8253,108.54186161001488,111.92819281414471,True
8254,111.72226884018409,111.92819281414471,True
8255,100.96997069131147,102.6937509290598,True
8256,120.50301977817851,121.99301547856197,True
8257,105.85530035945452,107.21159431141558,True
8258,114.85866024207692,116.85229034325097,True
8259,118.93044285162377,121.99301547856197,True
8260,120.1688179567901,121.99301547856197,True
8261,104.4682901200814,107.21159431141558,True
8262,106.1356781315341,107.21159431141558,True
8263,109.82609626073929,111.92819281414471,True
8264,109.43430405971252,111.92819281414471,True
8265,113.67589578231195,116.85229034325097,True
8266,122.41975803809723,127.3598983968242,True
8267,130.03197644669763,132.96288853930218,True
8268,122.49960472996167,127.3598983968242,True
8269,103.22980000744853,107.21159431141558,True
8270,115.98521081589998,116.85229034325097,True
8271,104.5702263458206,107.21159431141558,True
8272,125.17397278505652,127.3598983968242,True
8273,117.55850860093122,121.99301547856197,True
8274,106.17027310309723,107.21159431141558,True
8275,119.77443423832783,121.99301547856197,True
8276,109.10703742861935,111.92819281414471,True
8277,125.54217157703798,127.3598983968242,True
8278,120.69917743728492,121.99301547856197,True
8279,117.51079656362614,121.99301547856197,True
8280,112.50729440217765,116.85229034325097,True
8281,117.98045252166207,121.99301547856197,True
8282,106.49024871182313,107.21159431141558,True
8283,126.17824347944034,127.3598983968242,True
8284,115.18563643871282,116.85229034325097,True
8285,113.79349818556169,116.85229034325097,True
8286,114.04111877197924,116.85229034325097,True
8287,100.91557050906691,102.6937509290598,True
8288,111.11881831123641,111.92819281414471,True
8289,125.15214968900091,127.3598983968242,True
8290,118.86636086149063,121.99301547856197,True
8291,123.73331723072526,127.3598983968242,True
8292,120.73444088387981,121.99301547856197,True
8293,118.72308225733349,121.99301547856197,True
8294,117.42777348640901,121.99301547856197,True
8295,115.69001476556265,116.85229034325097,True
8296,115.34612455816135,116.85229034325097,True
8297,110.14083807580171,111.92819281414471,True
8298,126.21585895993204,127.3598983968242,True
8299,107.90906316169473,111.92819281414471,True
8300,111.73194769679684,111.92819281414471,True
8301,121.87817628662786,121.99301547856197,True
8302,124.2039125786525,127.3598983968242,True
8303,119.86992726359863,121.99301547856197,True
8304,113.09495349813882,116.85229034325097,True
8305,111.02217459910943,111.92819281414471,True
8306,125.05487887103587,127.3598983968242,True
8307,123.9439351328411,127.3598983968242,True
8308,118.33603686941721,121.99301547856197,True
8309,113.03281918886627,116.85229034325097,True
8310,108.90707280623252,111.92819281414471,True
8311,119.31790834519427,121.99301547856197,True
8312,116.794432758555,116.85229034325097,True
8313,115.97907111169133,116.85229034325097,True
8314,123.81813406699732,127.3598983968242,True
8315,110.7540028174988,111.92819281414471,True
8316,105.82757276251803,107.21159431141558,True
8317,110.71396507394213,111.92819281414471,True
8318,111.57338705864214,111.92819281414471,True
8319,115.8775706732289,116.85229034325097,True
8320,123.8578057404832,127.3598983968242,True
8321,119.8639241330212,121.99301547856197,True
8322,118.24407890083926,121.99301547856197,True
8323,116.21069560201683,116.85229034325097,True
8324,112.88886516036062,116.85229034325097,True
8325,102.00814800710997,102.6937509290598,True
8326,108.16598487307402,111.92819281414471,True
8327,120.33678362016653,121.99301547856197,True
8328,111.75128332414543,111.92819281414471,True
8329,132.71245252423057,132.96288853930218,True
8330,118.26108845111551,121.99301547856197,True
8331,109.27027721120199,111.92819281414471,True
8332,120.48806306261301,121.99301547856197,True
8333,118.31037272390394,121.99301547856197,True
8334,118.94609262887259,121.99301547856197,True
8335,104.36664035340914,107.21159431141558,True
8336,124.89878518534881,127.3598983968242,True
8337,114.68168566741458,116.85229034325097,True
8338,114.93345218638625,116.85229034325097,True
8339,103.15242109870267,107.21159431141558,True
8340,124.74631092281739,127.3598983968242,True
8341,122.9334977251342,127.3598983968242,True
8342,123.11642865078684,127.3598983968242,True
8343,109.57717462851197,111.92819281414471,True
8344,121.34554004751267,121.99301547856197,True
8345,110.39214254793767,111.92819281414471,True
8346,111.1360985062469,111.92819281414471,True
8347,104.87342775536699,107.21159431141558,True
8348,121.94033844680354,121.99301547856197,True
8349,110.14870206558828,111.92819281414471,True
8350,123.14940208763309,127.3598983968242,True
8351,113.71927158415923,116.85229034325097,True
8352,114.949588631801,116.85229034325097,True
8353,117.8307977877003,121.99301547856197,True
8354,125.10105109194727,127.3598983968242,True
8355,110.10115625972786,111.92819281414471,True
8356,118.31851643109519,121.99301547856197,True
8357,119.58615620098833,121.99301547856197,True
8358,113.4131168340216,116.85229034325097,True
8359,117.13925712505724,121.99301547856197,True
8360,123.63529681983962,127.3598983968242,True
8361,116.07783265265087,116.85229034325097,True
8362,103.54293334864667,107.21159431141558,True
8363,110.4548207730186,111.92819281414471,True
8364,114.44838729835998,116.85229034325097,True
8365,116.45281467172966,116.85229034325097,True
8366,106.8575484531755,107.21159431141558,True
8367,109.78540500933047,111.92819281414471,True
8368,118.73759493903592,121.99301547856197,True
8369,119.32790388193241,121.99301547856197,True
8370,110.08994977530539,111.92819281414471,True
8371,108.11367950762475,111.92819281414471,True
8372,121.70981443315809,121.99301547856197,True
8373,118.15528514999642,121.99301547856197,True
8374,116.27278844704374,116.85229034325097,True
8375,117.93221024794023,121.99301547856197,True
8376,118.51444146247685,121.99301547856197,True
8377,108.43089316409086,111.92819281414471,True
8378,100.495704918694,102.6937509290598,True
8379,109.63941715221085,111.92819281414471,True
8380,110.43242160461119,111.92819281414471,True
8381,117.18846100435249,121.99301547856197,True
8382,114.31867657257438,116.85229034325097,True
8383,119.12413155200603,121.99301547856197,True
8384,117.56961896455033,121.99301547856197,True
8385,111.92789320018838,111.92819281414471,True
8386,113.05299563259341,116.85229034325097,True
8387,111.58635994001149,111.92819281414471,True
8388,114.94694094779008,116.85229034325097,True
8389,98.02269528586196,98.36628722493359,True
8390,116.02419613936614,116.85229034325097,True
8391,122.3815986630094,127.3598983968242,True
8392,129.00860741018604,132.96288853930218,True
8393,119.75389911570988,121.99301547856197,True
8394,121.91006931342189,121.99301547856197,True
8395,111.48072110347519,111.92819281414471,True
8396,113.22263353585905,116.85229034325097,True
8397,110.08541517867306,111.92819281414471,True
8398,101.82907957269322,102.6937509290598,True
8399,109.77502785307547,111.92819281414471,True
8400,114.86967221092098,116.85229034325097,True
8401,121.07944991465541,121.99301547856197,True
8402,99.58343708399019,102.6937509290598,True
8403,112.3200214496629,116.85229034325097,True
8404,108.72577147801765,111.92819281414471,True
8405,120.71597342491734,121.99301547856197,True
8406,113.5282272769986,116.85229034325097,True
8407,110.64197053554459,111.92819281414471,True
8408,114.4077274143349,116.85229034325097,True
8409,118.33545494676467,121.99301547856197,True
8410,113.4456561026534,116.85229034325097,True
8411,118.14842322127711,121.99301547856197,True
8412,114.77932062855244,116.85229034325097,True
8413,115.53401496329606,116.85229034325097,True
8414,110.65942318844942,111.92819281414471,True
8415,121.37256395445827,121.99301547856197,True
8416,127.75258727439046,132.96288853930218,True
8417,99.59272467388033,102.6937509290598,True
8418,118.61978963021188,121.99301547856197,True
8419,113.20272892024279,116.85229034325097,True
8420,111.05288656748895,111.92819281414471,True
8421,108.2166073125589,111.92819281414471,True
8422,107.0876652578492,107.21159431141558,True
8423,116.27947468724663,116.85229034325097,True
8424,118.57978686434923,121.99301547856197,True
8425,115.29517943238304,116.85229034325097,True
8426,118.18161025924837,121.99301547856197,True
8427,103.5732814228433,107.21159431141558,True
8428,107.7402291580784,111.92819281414471,True
8429,102.01336856273214,102.6937509290598,True
8430,110.93275763640709,111.92819281414471,True
8431,104.24820757997267,107.21159431141558,True
8432,110.61803134335278,111.92819281414471,True
8433,109.61171524980881,111.92819281414471,True
8434,114.9081918600672,116.85229034325097,True
8435,120.4806891208276,121.99301547856197,True
8436,108.70249750926546,111.92819281414471,True
8437,120.41816694109387,121.99301547856197,True
8438,103.20374237564891,107.21159431141558,True
8439,103.37796965984833,107.21159431141558,True
8440,128.9805697149965,132.96288853930218,True
8441,122.77041238025953,127.3598983968242,True
8442,118.64943275322379,121.99301547856197,True
8443,121.7162356811235,121.99301547856197,True
8444,109.78857696356434,111.92819281414471,True
8445,107.8940260825227,111.92819281414471,True
8446,109.625207193874,111.92819281414471,True
8447,109.56184254129586,111.92819281414471,True
8448,109.25841206775092,111.92819281414471,True
8449,115.6354579553968,116.85229034325097,True
8450,125.74329033388375,127.3598983968242,True
