#Om_b h^2             =  0.021800
#Om_c h^2             =  0.120000
#Om_nu h^2            =  0.000640
#Om_darkenergy        =  0.688772
#sigma_8              =  0.8104
   0.139049E+01   0.312674E+02
   0.141858E+01   0.298219E+02
   0.144724E+01   0.284412E+02
   0.147648E+01   0.271224E+02
   0.150630E+01   0.258629E+02
   0.153673E+01   0.246601E+02
   0.156778E+01   0.235115E+02
   0.159945E+01   0.224149E+02
   0.163176E+01   0.213680E+02
   0.166472E+01   0.203685E+02
   0.169835E+01   0.194145E+02
   0.173266E+01   0.185038E+02
   0.176766E+01   0.176347E+02
   0.180337E+01   0.168053E+02
   0.183980E+01   0.160139E+02
   0.187697E+01   0.152587E+02
   0.191489E+01   0.145382E+02
   0.195357E+01   0.138508E+02
   0.199304E+01   0.131951E+02
   0.203330E+01   0.125696E+02
   0.207437E+01   0.119730E+02
   0.211628E+01   0.114041E+02
   0.215903E+01   0.108614E+02
   0.220265E+01   0.103440E+02
   0.224714E+01   0.985065E+01
   0.229254E+01   0.938025E+01
   0.233885E+01   0.893177E+01
   0.238610E+01   0.850424E+01
   0.243430E+01   0.809670E+01
   0.248348E+01   0.770824E+01
   0.253365E+01   0.733799E+01
   0.258483E+01   0.698513E+01
   0.263705E+01   0.664887E+01
   0.269032E+01   0.632843E+01
   0.274466E+01   0.602311E+01
   0.280011E+01   0.573220E+01
   0.285668E+01   0.545504E+01
   0.291439E+01   0.519100E+01
   0.297326E+01   0.493948E+01
   0.303332E+01   0.469989E+01
   0.309460E+01   0.447168E+01
   0.315712E+01   0.425434E+01
   0.322090E+01   0.404735E+01
   0.328596E+01   0.385023E+01
   0.335234E+01   0.366252E+01
   0.342006E+01   0.348379E+01
   0.348916E+01   0.331361E+01
   0.355964E+01   0.315159E+01
   0.363155E+01   0.299734E+01
   0.370491E+01   0.285050E+01
   0.377976E+01   0.271072E+01
   0.385611E+01   0.257768E+01
   0.393401E+01   0.245104E+01
   0.401348E+01   0.233052E+01
   0.409456E+01   0.221582E+01
   0.417727E+01   0.210666E+01
   0.426166E+01   0.200279E+01
   0.434775E+01   0.190395E+01
   0.443558E+01   0.180991E+01
   0.452519E+01   0.172044E+01
   0.461660E+01   0.163531E+01
   0.470987E+01   0.155433E+01
   0.480501E+01   0.147729E+01
   0.490208E+01   0.140401E+01
   0.500111E+01   0.133430E+01
   0.510214E+01   0.126800E+01
   0.520521E+01   0.120495E+01
   0.531036E+01   0.114498E+01
   0.541763E+01   0.108795E+01
   0.552708E+01   0.103371E+01
   0.563873E+01   0.982144E+00
   0.575264E+01   0.933107E+00
   0.586885E+01   0.886483E+00
   0.598741E+01   0.842154E+00
   0.610836E+01   0.800010E+00
   0.623176E+01   0.759944E+00
   0.635765E+01   0.721856E+00
   0.648609E+01   0.685650E+00
   0.661711E+01   0.651234E+00
   0.675079E+01   0.618522E+00
   0.688716E+01   0.587431E+00
   0.702629E+01   0.557881E+00
   0.716823E+01   0.529798E+00
   0.731304E+01   0.503109E+00
   0.746077E+01   0.477747E+00
   0.761149E+01   0.453646E+00
   0.776525E+01   0.430746E+00
   0.792212E+01   0.408986E+00
   0.808217E+01   0.388312E+00
   0.824543E+01   0.368669E+00
   0.841200E+01   0.350008E+00
   0.858193E+01   0.332279E+00
   0.875530E+01   0.315437E+00
   0.893217E+01   0.299439E+00
   0.911261E+01   0.284242E+00
   0.929670E+01   0.269807E+00
   0.948451E+01   0.256096E+00
   0.967610E+01   0.243073E+00
   0.987158E+01   0.230705E+00
   0.100710E+02   0.218959E+00
   0.102744E+02   0.207805E+00
   0.104820E+02   0.197212E+00
   0.106938E+02   0.187152E+00
   0.109098E+02   0.177600E+00
   0.111302E+02   0.168530E+00
   0.113550E+02   0.159919E+00
   0.115844E+02   0.151742E+00
   0.118184E+02   0.143979E+00
   0.120572E+02   0.136609E+00
   0.123007E+02   0.129612E+00
   0.125492E+02   0.122969E+00
   0.128027E+02   0.116663E+00
   0.130614E+02   0.110678E+00
   0.133252E+02   0.104996E+00
   0.135944E+02   0.996028E-01
   0.138691E+02   0.944839E-01
   0.141492E+02   0.896253E-01
   0.144351E+02   0.850141E-01
   0.147267E+02   0.806378E-01
   0.150242E+02   0.764845E-01
   0.153277E+02   0.725430E-01
   0.156373E+02   0.688026E-01
   0.159532E+02   0.652533E-01
   0.162755E+02   0.618852E-01
   0.166043E+02   0.586894E-01
   0.169397E+02   0.556570E-01
   0.172819E+02   0.527799E-01
   0.176310E+02   0.500500E-01
   0.179872E+02   0.474601E-01
   0.183505E+02   0.450029E-01
   0.187212E+02   0.426718E-01
   0.190994E+02   0.404604E-01
   0.194853E+02   0.383625E-01
   0.198789E+02   0.363724E-01
   0.202805E+02   0.344846E-01
   0.206902E+02   0.326940E-01
   0.211081E+02   0.309955E-01
   0.215346E+02   0.293845E-01
   0.219696E+02   0.278565E-01
   0.224134E+02   0.264073E-01
   0.228662E+02   0.250328E-01
   0.233281E+02   0.237293E-01
   0.237994E+02   0.224930E-01
   0.242802E+02   0.213207E-01
   0.247707E+02   0.202089E-01
   0.252710E+02   0.191546E-01
   0.257816E+02   0.181549E-01
   0.263024E+02   0.172069E-01
   0.268337E+02   0.163081E-01
   0.273758E+02   0.154558E-01
   0.279288E+02   0.146477E-01
   0.284930E+02   0.138815E-01
   0.290686E+02   0.131551E-01
   0.296558E+02   0.124663E-01
   0.302549E+02   0.118134E-01
   0.308661E+02   0.111944E-01
   0.314897E+02   0.106076E-01
   0.321258E+02   0.100513E-01
   0.327748E+02   0.952394E-02
   0.334369E+02   0.902406E-02
   0.341123E+02   0.855021E-02
   0.348014E+02   0.810106E-02
   0.355045E+02   0.767533E-02
   0.362217E+02   0.727180E-02
   0.369535E+02   0.688934E-02
   0.377000E+02   0.652684E-02
   0.384616E+02   0.618327E-02
   0.392386E+02   0.585766E-02
   0.400312E+02   0.554907E-02
   0.408399E+02   0.525662E-02
   0.416649E+02   0.497947E-02
   0.425066E+02   0.471683E-02
   0.433653E+02   0.446794E-02
   0.442413E+02   0.423210E-02
   0.451350E+02   0.400861E-02
   0.460469E+02   0.379684E-02
   0.469770E+02   0.359618E-02
   0.479261E+02   0.340606E-02
   0.488942E+02   0.322591E-02
   0.498820E+02   0.305522E-02
   0.508896E+02   0.289350E-02
   0.519177E+02   0.274029E-02
   0.529665E+02   0.259513E-02
   0.540365E+02   0.245760E-02
   0.551281E+02   0.232732E-02
   0.562417E+02   0.220389E-02
   0.573779E+02   0.208697E-02
   0.585370E+02   0.197620E-02
   0.597195E+02   0.187127E-02
   0.609260E+02   0.177188E-02
   0.621568E+02   0.167773E-02
   0.634124E+02   0.158855E-02
   0.646934E+02   0.150408E-02
   0.660003E+02   0.142407E-02
   0.673336E+02   0.134828E-02
   0.686938E+02   0.127650E-02
   0.700816E+02   0.120852E-02
   0.714973E+02   0.114413E-02
   0.729416E+02   0.108315E-02
   0.744151E+02   0.102539E-02
   0.759184E+02   0.970696E-03
   0.774521E+02   0.918896E-03
   0.790167E+02   0.869841E-03
   0.806129E+02   0.823386E-03
   0.822415E+02   0.779396E-03
   0.839028E+02   0.737739E-03
   0.855978E+02   0.698294E-03
   0.873269E+02   0.660943E-03
   0.890911E+02   0.625577E-03
   0.908908E+02   0.592091E-03
   0.927270E+02   0.560385E-03
   0.946001E+02   0.530366E-03
   0.965112E+02   0.501944E-03
   0.984608E+02   0.475034E-03
   0.100450E+03   0.449556E-03
   0.102479E+03   0.425433E-03
   0.104549E+03   0.402594E-03
   0.106661E+03   0.380970E-03
   0.108816E+03   0.360497E-03
   0.111014E+03   0.341114E-03
   0.113257E+03   0.322763E-03
   0.115545E+03   0.305390E-03
   0.117879E+03   0.288943E-03
   0.120260E+03   0.273375E-03
   0.122690E+03   0.258640E-03
   0.125168E+03   0.244695E-03
   0.127697E+03   0.231497E-03
   0.130277E+03   0.219008E-03
   0.132908E+03   0.207192E-03
   0.135593E+03   0.196011E-03
