n2,k_h_mpc,Nmodes,P_raw,W2_at_Rhom,contribution_raw,contribution_clust,fraction_raw
736,0.0284097573989441,48,53087.01334619744,5.333670745505057e-24,6.292192223352218e-29,6.055140190218661e-29,1.4333014534594674e-24
753,0.0287359861768795,144,55490.69818124907,1.5469315650942423e-24,5.72268750571279e-29,5.516429963700225e-29,1.3035737034846359e-24
756,0.0287931722755848,192,45295.36251704422,1.243393052429815e-24,5.0062168054206797e-29,4.7851691516553785e-29,1.1403685025566347e-24
766,0.0289829777076791,288,48424.33643496713,6.00343141189261e-25,3.8761624327165e-29,3.7160709283993634e-29,8.829528805618232e-25
765,0.0289640531364758,240,53250.3807644639,6.456846197032913e-25,3.8203279836620365e-29,3.676842512616861e-29,8.702343249071081e-25
770,0.0290585527452548,384,47528.43155460012,4.486586032897478e-25,3.790940394282536e-29,3.63141733533507e-29,8.635401119720703e-25
757,0.0288122090857806,120,46738.578332273406,1.1560790950410035e-24,3.0018607412154276e-29,2.873407508433094e-29,6.83795283224001e-25
773,0.0291151052854433,312,55176.51937155335,3.606229278859186e-25,2.874143706246753e-29,2.7699637493019323e-29,6.547025592012422e-25
762,0.0289072050872943,144,53243.55037391908,8.03309876441154e-25,2.8514046581440864e-29,2.744296674618599e-29,6.495228206397154e-25
774,0.0291339317376437,360,48362.20133486608,3.3529914559731006e-25,2.702634131130947e-29,2.590867749265177e-29,6.156343116700606e-25
748,0.028640422273452,48,54383.97422227235,2.2262582551437286e-24,2.6905060346635016e-29,2.59156122332378e-29,6.128716468185368e-25
769,0.0290396774248186,240,47616.63949517444,4.8254396488648025e-25,2.5530135573968494e-29,2.4457815651998537e-29,5.815521701543218e-25
776,0.0291715481919652,240,53775.00246321216,2.8986159000047134e-25,1.7319230795851044e-29,1.6675093929183328e-29,3.9451558044214115e-25
771,0.0290774158129636,144,60055.88676135313,4.171527507412592e-25,1.6701652240469352e-29,1.614544857281434e-29,3.8044772921266306e-25
763,0.0289261668506238,96,49757.22074613606,7.4689958511407325e-25,1.6517176680763725e-29,1.5853265938440102e-29,3.762455516810784e-25
777,0.0291903382410581,192,61400.68561236958,2.695068337402117e-25,1.4709248327882575e-29,1.4230125067899978e-29,3.350626659084853e-25
779,0.0292278820999716,240,50855.89231420356,2.3298502358180458e-25,1.3165179188998255e-29,1.26474346921498e-29,2.998902416969162e-25
782,0.0292841076385049,288,50219.47549541308,1.8726876235411816e-25,1.2539385362798628e-29,1.2040001996520979e-29,2.856352544234977e-25
781,0.0292653777947989,240,54862.15715729205,2.0141241118106375e-25,1.2277688172938496e-29,1.1830105036980576e-29,2.796740417129147e-25
778,0.0292091162026277,168,60609.70092646357,2.5058143589347353e-25,1.181262902339896e-29,1.142283567867578e-29,2.690804372692075e-25
760,0.0288692441975267,48,51210.884446122574,9.292335532284702e-25,1.0574860470631796e-29,1.016186778030803e-29,2.4088524864888222e-25
789,0.0294148826134351,384,49450.61226424775,1.1249134827780313e-25,9.88936186092106e-30,9.489392622599982e-30,2.252702432776796e-25
794,0.029507938469475,504,47439.571619672985,7.816542265434704e-26,8.652313054450112e-30,8.287541082063159e-30,1.9709144979240214e-25
786,0.0293589075244374,192,58385.07408744225,1.3995286294299974e-25,7.263251797045947e-30,7.014446707369503e-30,1.6544995747128971e-25
785,0.0293402254305797,192,48897.272671144565,1.505229341118687e-25,6.542365291136686e-30,6.274768963826696e-30,1.4902884953271836e-25
772,0.0290962666517754,48,59425.44437903227,3.8785931257090574e-25,5.1219360013493444e-30,4.949554084651164e-30,1.1667282331290985e-25
797,0.0295636313881096,360,48149.854615794495,6.282782358424966e-26,5.0419176190140095e-30,4.832491540399844e-30,1.1485008078322267e-25
790,0.0294335173207926,192,53084.66972266866,1.0459194368411333e-25,4.935314476553881e-30,4.74937324333768e-30,1.1242176274067492e-25
780,0.0292466359563126,96,48790.23707114222,2.1662427234424337e-25,4.697399823573027e-30,4.5048449148225886e-30,1.0700229356662145e-25
801,0.0296377258185737,432,48617.471397715824,4.6953553131641183e-26,4.565526052797391e-30,4.377711840270826e-30,1.0399833468207865e-25
787,0.0293775777377867,120,49589.43671939533,1.3012504680105115e-25,3.584904318860601e-30,3.4403209335261e-30,8.166070565464346e-26
798,0.0295821723942521,192,57054.73872476048,5.841590741619553e-26,2.9625816311118527e-30,2.8587311290386158e-30,6.74847876087724e-26
788,0.0293962360932642,120,38595.67068457953,1.2098736280856707e-25,2.5942157844195552e-30,2.4597853812989254e-30,5.909376450065108e-26
809,0.0297853617299976,384,52035.14426341355,2.6224146105198505e-26,2.4259150680334912e-30,2.332673659659452e-30,5.526003449286214e-26
792,0.0294707513866861,120,47042.39876094098,9.041832493642002e-26,2.36305272053078e-30,2.2625879150458687e-30,5.382809009502384e-26
810,0.0298037647973883,408,51003.45253952538,2.4382625460443727e-26,2.3490185964258887e-30,2.256906455797546e-30,5.3508406115839e-26
806,0.0297300841783724,336,45756.79453819442,3.262601419438752e-26,2.3222295103665847e-30,2.2207263550951574e-30,5.289817625281687e-26
803,0.0296747036568087,240,48264.72124815577,4.0590713533322926e-26,2.1767771932773058e-30,2.086575607647699e-30,4.9584911017222354e-26
784,0.0293215314335047,54,48934.40393471002,1.6189131981440618e-25,1.980513809330369e-30,1.899568149423166e-30,4.5114218077677185e-26
793,0.0294893507898545,96,46446.04695975752,8.40689394744156e-26,1.7354088491936535e-30,1.660680902994173e-30,3.9530960555596647e-26
768,0.0290207898277474,8,84645.80029106021,5.189885501826045e-25,1.6270444878556895e-30,1.588600891545867e-30,3.706252362462566e-26
802,0.0296562205010716,144,52178.55686756589,4.3656365223629387e-26,1.5186174236349145e-30,1.4604089366700753e-30,3.459265838171062e-26
805,0.029711635474034,192,47519.515231924976,3.509012450081517e-26,1.4821917384058937e-30,1.4198092948488888e-30,3.376291596875239e-26
795,0.0295265144476885,96,45725.16984936647,7.267646454122601e-26,1.476952748977342e-30,1.4123514471629186e-30,3.364357677986471e-26
804,0.02969317530731,144,45334.6183522941,3.7740339048046695e-26,1.1406292448195861e-30,1.090308792755524e-30,2.5982447713386913e-26
811,0.0298221565083626,168,53325.19415306626,2.2670420686323594e-26,9.402591213788074e-31,9.049940225334152e-31,2.1418207159964694e-26
818,0.0299505822612499,336,43503.88673814372,1.361800097876176e-26,9.215670678355274e-31,8.791999536793797e-31,2.0992419984991004e-26
813,0.0298589059449896,144,56428.13292246391,1.9598272982213167e-26,7.372626352607052e-31,7.111316046177544e-31,1.6794140566442353e-26
800,0.0296192195877224,84,37490.86533963655,5.04997642472734e-26,7.3627550153030185e-31,6.96997907115756e-31,1.6771654600338281e-26
819,0.0299688838714279,240,46152.91377132673,1.2661713218541608e-26,6.493055093029096e-31,6.2116836881726145e-31,1.479056101892717e-26
814,0.0298772637124448,144,52963.32971700339,1.8222036587194486e-26,6.433998212552539e-31,6.191037724723279e-31,1.465603507054676e-26
812,0.0298405368839186,96,50165.34417741317,2.107845092107295e-26,4.699589978588161e-31,4.5122259704008455e-31,1.0705218321167778e-26
817,0.0299322694608455,144,46464.522901898206,1.4646513268518495e-26,4.53695500798689e-31,4.341668164406644e-31,1.0334751349607346e-26
808,0.0297669472851278,72,40017.09719063281,2.8204749322918734e-26,3.762240649642247e-31,3.5742089874894552e-31,8.570025835166974e-27
820,0.0299871743118681,96,58991.98682701506,1.1772578213105897e-26,3.086612350522434e-31,2.9819672108503816e-31,7.031008925396115e-27
816,0.0299139454496633,48,41422.441783647264,1.5752704913110152e-26,1.45003444932951e-31,1.3800224274934651e-31,3.303040355437574e-27
